"ranking","name","highSchool","position","height","weight","stars","rating","college"
1210,"Ofa Fifita","Arroyo Valley (San Bernardino, CA)","ILB","6-0","220",2,"0.7775","Fresno State"
1211,"Jamaal Bass","Miramar (Hollywood, FL)","ILB","6-0","210",2,"0.7775","Northern Illinois"
1212,"Jimmay Mundine","Denison (Denison, TX)","TE","6-2","226",2,"0.7775","Kansas"
1213,"Javia Hall","Skyline (Dallas, TX)","PRO","6-1","180",2,"0.7775","UTEP"
1214,"Darius Tubbs","Humble (Humble, TX)","WR","6-4","215",2,"0.7775","UTEP"
1215,"Chad Moncure","William B. Travis (Austin, TX)","S","6-0","180",2,"0.7775","UTEP"
1216,"Nehemie Kankolongo","Terry Fox (Port Coquitlam, BC)","RB","5-11","200",2,"0.7775","Wyoming"
1217,"Glenn Coleman","West Jefferson (Harvey, LA)","WR","6-1","190",2,"0.7775","FIU"
1218,"Taz Stevenson","Mililani (Mililani, HI)","ATH","6-2","190",2,"0.7775","Washington"
1219,"Brandon Hill","West Lowndes (Columbus, MS)","ATH","6-2","208",2,"0.7773","Mississippi State"
1220,"Terrance Broadway","Capitol Pre-college Academy For Boys (Baton Rouge, LA)","DUAL","6-1","205",2,"0.7771","Houston"
1221,"Chas Dodd","Byrnes (Duncan, SC)","DUAL","5-11","170",2,"0.7767","Rutgers"
1222,"Will Russ","Evangel Christian Academy (Shreveport, LA)","K","6-3","170",2,"0.7764","Texas"
1223,"Jeremy Hester","Arnold (Panama City Beach, FL)","RB","5-7","170",2,"0.7764","Southern Miss"
1224,"J.J. Whittaker","Oceanside (Oceanside, CA)","CB","5-10","175",2,"0.7764","San Diego State"
1225,"Justin McCray","Miami Southridge (Miami, FL)","OG","6-4","290",2,"0.7764","UCF"
1226,"Detchauz Wray","East St. Louis (East Saint Louis, IL)","ATH","5-11","166",2,"0.7764","New Mexico"
1227,"Roman Sapolu","Edison (Huntington Beach, CA)","OC","6-2","250",2,"0.7764","Oregon State"
1228,"Evan Wilson","Woodstock (Woodstock, GA)","TE","6-6","225",2,"0.7764","Illinois"
1229,"Willie Tatum","Pickerington Central (Pickerington, OH)","OLB","6-3","205",2,"0.7764","Minnesota"
1230,"Brandon Connette","Santiago (Corona, CA)","DUAL","6-2","210",2,"0.7764","Duke"
1231,"Collin Keoshian","Santa Clara (Santa Clara, CA)","OLB","6-2","235",2,"0.7764","Brigham Young"
1232,"Jeremiah Wilson","John Handley (Winchester, VA)","CB","5-10","180",2,"0.7764","Maryland"
1233,"Brandon Doughty","North Broward Prep (Pompano Beach, FL)","PRO","6-3","191",2,"0.7764","Western Kentucky"
1234,"Antoine Lewis","Proviso East (Maywood, IL)","CB","5-10","175",2,"0.7764","Purdue"
1235,"E.L. Smiling","Brooke Point (Stafford, VA)","WR","6-3","180",2,"0.7764","Virginia Tech"
1236,"Blake Gowder","Union County (Blairsville, GA)","ATH","6-2","215",2,"0.7764","Vanderbilt"
1237,"Chris Davis","Woodlawn  (Birmingham, AL)","CB","5-10","182",2,"0.7764","Auburn"
1238,"Sherard Cadogan","Camden Catholic (Cherry Hill, NJ)","TE","6-3","227",2,"0.7764","Wisconsin"
1239,"Jermaine Barton","St. Thomas Aquinas (Fort Lauderdale, FL)","OT","6-6","270",2,"0.7764","Miami"
1240,"Lowell Williams","Marshall (Marshall, TX)","ILB","6-1","210",2,"0.7764","Colorado"
1241,"Miles Osei","Prospect (Mount Prospect, IL)","DUAL","6-1","185",2,"0.7764","Illinois"
1242,"Furious Bradley","Harrison Central (Gulfport, MS)","ATH","5-8","160",2,"0.7764","Southern Miss"
1243,"Jake Fely","Oceanside (Oceanside, CA)","OLB","5-10","205",2,"0.7764","San Diego State"
1244,"Pablo Alvarez","Belen Jesuit Prep (Miami, FL)","S","6-3","190",2,"0.7764","Virginia"
1245,"Jake Medlock","Duncan U. Fletcher (Neptune Beach, FL)","DUAL","6-2","215",2,"0.7764","FIU"
1246,"Greg Barksdale","Crete-Monee (Crete, IL)","ILB","6-2","210",2,"0.7764","Northern Illinois"
1247,"Khalek Shepherd","Gwynn Park (Brandywine, MD)","RB","5-8","175",2,"0.7764","Virginia"
1248,"Anthony McClung","Pike (Indianapolis, IN)","WR","6-0","165",2,"0.7764","Cincinnati"
1249,"Matt Eggen","Logan (La Crosse, WI)","OT","6-5","290",2,"0.7764","Minnesota"
1250,"Lamar Ivey","Eastern Alamance (Mebane, NC)","ATH","6-1","182",2,"0.7764","East Carolina"
1251,"Jake Skole","Blessed Trinity Catholic (Roswell, GA)","S","6-1","185",2,"0.7764","Georgia Tech"
1252,"Jacorius Cotton","Troup County (Lagrange, GA)","ATH","5-11","195",2,"0.7764","Southern Miss"
1253,"Taylor Calero","Southfield Christian School (Southfield, MI)","SDE","6-3","230",2,"0.7764","Michigan State"
1254,"Logan Young","Delta (Muncie, IN)","WR","6-5","190",2,"0.7764","Indiana"
1255,"Chevin Davis","Mainland (Daytona Beach, FL)","WR","6-0","175",2,"0.7764","Purdue"
1256,"E.J. Scott","Good Counsel (Olney, MD)","WR","5-11","172",2,"0.7764","Virginia"
1257,"Myles Davis","Penn Hills (Pittsburgh, PA)","OLB","6-0","214",2,"0.7764","Syracuse"
1258,"Matt Darr","Frontier (Bakersfield, CA)","P","6-1","221",2,"0.7764","Tennessee"
1259,"John Kinder","Lawrence (Cedarhurst, NY)","DUAL","6-3","190",2,"0.7764","Syracuse"
1260,"Josh Harrison","Wayne (Dayton, OH)","ILB","6-1","215",2,"0.7764","Wisconsin"
1261,"Colin Summers","Broughton (Raleigh, NC)","OG","6-4","310",2,"0.7764","Wake Forest"
1262,"C.J. Jones","Alexis I. Dupont (Wilmington, DE)","CB","5-11","165",2,"0.7764","Boston College"
1263,"Matthew Galas","Central Catholic (Modesto, CA)","OG","6-1","265",2,"0.7764","Nevada"
1264,"Justin Wilson","Western (Fort Lauderdale, FL)","OLB","6-0","217",2,"0.7764","Michigan State"
1265,"Jonathan Krause","South Gwinnett (Snellville, GA)","WR","5-11","168",2,"0.7764","Vanderbilt"
1266,"Clay Honeycutt","Dickinson (Dickinson, TX)","DUAL","6-2","185",2,"0.7764","Texas A&M"
1267,"DeWitt Jennings","Bixby (Bixby, OK)","S","5-10","200",2,"0.7764","Tulsa"
1268,"Luke Charpentier","John Curtis (New Orleans, LA)","OG","6-4","305",2,"0.7762","Arkansas"
1269,"Perry Meiklejohn","Westminster Christian School (Miami, FL)","OG","6-3","325",2,"0.7755","UCF"
1270,"Josh Tauaefa","Lake Dallas (Lake Dallas, TX)","DT","6-2","265",2,"0.7755","Minnesota"
1271,"Dionza Bradford","Serrano (Death Valley, CA)","RB","6-0","200",2,"0.7755","UNLV"
1272,"Anthony McGhee","North Garland (Garland, TX)","WR","5-11","185",2,"0.7755","UTEP"
1273,"Garret Gilliland","Orange Lutheran (Orange, CA)","OLB","6-0","210",2,"0.7755","Washington"
1274,"Corey Robinson","Havelock (Havelock, NC)","OT","6-7","292",2,"0.7753","South Carolina"
1275,"Du'Von Millsap","Buford (Buford, GA)","OG","6-4","330",2,"0.7753","South Carolina"
1276,"J.T. Surratt","Parkland (Winston Salem, NC)","DT","6-2","293",2,"0.7752","South Carolina"
1277,"Damon Williams","Nimitz (Irving, TX)","DT","6-4","295",2,"0.7745","Oklahoma"
1278,"Chris Adcock","Dallas Christian School (Mesquite, TX)","OG","6-3","290",2,"0.7745","California"
1279,"Jordan McDonald","Saguaro (Scottsdale, AZ)","WDE","6-4","225",2,"0.7743","Arizona State"
1280,"Kirk Poston","St Pius X (Houston, TX)","SDE","6-2","235",2,"0.7743","Colorado"
1281,"Yawin Smallwood","Doherty Memorial (Worcester, MA)","OLB","6-3","215",2,"0.7743","Connecticut"
1282,"Detric Allen","South Stanly (Norwood, NC)","S","6-1","179",2,"0.7743","East Carolina"
1283,"Matt Robinson","Atholton (Columbia, MD)","ATH","6-3","195",2,"0.7743","Maryland"
1284,"Beau Yap","Kamehameha Schools Maui (Makawao, HI)","SDE","6-2","230",2,"0.7743","Hawaii"
1285,"Rijo Walker","Bethel (Hampton, VA)","CB","5-10","170",2,"0.7743","Virginia"
1286,"Robert Partridge","Washington (Massillon, OH)","PRO","6-1","192",2,"0.7743","Miami (OH)"
1287,"Ashton Duhe","Destrehan (Destrehan, LA)","OG","6-3","295",2,"0.7743","SMU"
1288,"Cassius McDowell","Deerfield Beach (Deerfield Beach, FL)","WR","5-9","170",2,"0.7743","Toledo"
1289,"John Bordano","New Braunfels (New Braunfels, TX)","ILB","6-2","215",2,"0.7743","SMU"
1290,"Chad Hagan","Canon-McMillan (Canonsburg, PA)","S","6-0","230",2,"0.7743","Ohio State"
1291,"Eldon Thompson","Warren (Warren, AR)","ILB","6-2","238",2,"0.7743","Tulsa"
1292,"Neil Basford","Bishop Kenny (Jacksonville, FL)","TE","6-5","240",2,"0.7743","Wake Forest"
1293,"Tuswani Copeland","MacArthur (Lawton, OK)","S","6-0","175",2,"0.7743","Baylor"
1294,"Warren Herring","Belleville-East (Belleville, IL)","WDE","6-3","248",2,"0.7743","Wisconsin"
1295,"D.J. Lynch","Avondale (Auburn Hills, MI)","ILB","6-1","229",2,"0.7743","Bowling Green"
1296,"Travis Williams","Cooper City (Fort Lauderdale, FL)","CB","5-9","160",2,"0.7743","Miami (OH)"
1297,"Seth Ancar","South Plaquemines (Port Sulphur, LA)","OLB","6-0","185",2,"0.7743","Louisiana Tech"
1298,"Cameron Cole","La Salle (Cincinnati, OH)","CB","5-11","175",2,"0.7743","Indiana"
1299,"Josh Davis","Jonathan Alder (Plain City, OH)","DT","6-6","270",2,"0.7743","Purdue"
1300,"Conner Davis","Deep Run (Glen Allen, VA)","OT","6-5","255",2,"0.7743","Virginia"
1301,"Anthony Beard","Lumberton (Lumberton, TX)","ILB","6-0","209",2,"0.7743","SMU"
1302,"James Roberson","Union (Tulsa, OK)","S","6-2","188",2,"0.7743","Tulsa"
1303,"Andrew Bridges","Westminster Christian School (Gainesville, GA)","WDE","6-6","245",2,"0.7743","Vanderbilt"
1304,"Isaiah Williams","Monsignor Pace (Opa Locka, FL)","ATH","6-1","192",2,"0.7743","Wisconsin"
1305,"Chad Slade","Moody Sch (Moody, AL)","OG","6-5","329",2,"0.7743","Auburn"
1306,"Brice Hawkes","University School (Fort Lauderdale, FL)","ATH","6-3","205",2,"0.7743","Syracuse"
1307,"Sean Bacon","Junipero Serra (Gardena, CA)","WDE","-","-",2,"0.7743","San Jose State"
1308,"Zeke Walters","Briarwood Christian (Birmingham, AL)","TE","6-4","230",2,"0.7743","Southern Miss"
1309,"Harold Legania","Edna Karr (New Orleans, LA)","DT","6-3","250",2,"0.7743","Minnesota"
1310,"Blair Tushaus","Notre Dame Preparatory (Scottsdale, AZ)","OC","6-3","273",2,"0.7743","Brigham Young"
1311,"Paul Phillips","Georgetown Preparatory School (Rockville, MD)","TE","6-5","225",2,"0.7743","Indiana"
1312,"Zach Daugherty","Onate (Las Cruces, NM)","OLB","6-0","205",2,"0.7743","New Mexico"
1313,"Hayden Greenbauer","Clark (San Antonio, TX)","ATH","6-0","199",2,"0.7743","SMU"
1314,"Rahsaan Moore","Dr. Henry Wise (Upper Marlboro, MD)","FB","6-2","230",2,"0.7743","Maryland"
1315,"Henry Coley","Bayside (Virginia Beach, VA)","ILB","6-2","230",2,"0.7743","Virginia"
1316,"Antonio Ford","Pahokee (Pahokee, FL)","DT","6-3","280",2,"0.7743","Wake Forest"
1317,"Will Lucas","Lakeland (Lakeland, FL)","OLB","6-1","215",2,"0.7743","Purdue"
1318,"Andrew Tallman","Boston College (Boston, MA)","TE","6-5","237",2,"0.7743","Miami"
1319,"Tyrek Cheeseboro","Milford Mill Academy (Gwynn Oak, MD)","WR","6-0","180",2,"0.7743","Maryland"
1320,"Carter Street","Pilot Point (Pilot Point, TX)","SDE","6-4","245",2,"0.7743","Louisiana Tech"
1321,"Marqueston Huff","Liberty-Eylau (Texarkana, TX)","CB","6-0","180",2,"0.7743","Wyoming"
1322,"Manu Mulitalo","Granger (Salt Lake City, UT)","OC","6-2","303",2,"0.7743","Brigham Young"
1323,"Robert Jiles","Pittsburg Senior (Pittsburg, CA)","WR","6-0","190",2,"0.7743","Washington State"
1324,"Damante Horton","Oakland (Oakland, CA)","CB","5-10","175",2,"0.7743","Washington State"
1325,"Nores Fradi","Dearborn (Dearborn, MI)","ILB","5-11","198",2,"0.7743","Central Michigan"
1326,"Cameron Nwosu","Klein Forest (Houston, TX)","ILB","5-10","223",2,"0.7743","Rice"
1327,"Brandon Dunn","Pleasure Ridge Park (Louisville, KY)","DT","6-3","262",2,"0.7743","Louisville"
1328,"Michael Palardy","St. Thomas Aquinas (Fort Lauderdale, FL)","K","6-0","170",2,"0.7743","Tennessee"
1329,"Jarrett Darmstatter","Barnegat (Barnegat, NJ)","TE","6-4","241",2,"0.7743","Boston College"
1330,"JaQwaylin Arps","Denison (Denison, TX)","WDE","8-8","235",2,"0.7743","Kansas"
1331,"Cody Byers","Archbishop Alter (Dayton, OH)","OLB","6-3","203",2,"0.7743","Wisconsin"
1332,"Jameon Lewis","Tylertown (Tylertown, MS)","WR","5-9","175",2,"0.7743","Mississippi State"
1333,"Dylan Klare","Refugio (Brownsville, TX)","SDE","6-3","250",2,"0.7743","Rice"
1334,"Allen Veazie","Aldine Eisenhower (Houston, TX)","CB","5-11","165",2,"0.7743","Miami (OH)"
1335,"Josh Russ","Elyria Catholic (Elyria, OH)","OLB","6-5","220",2,"0.7743","Cincinnati"
1336,"Adrian Bennett","Klein Forest (Houston, TX)","S","6-1","208",2,"0.7743","Iowa State"
1337,"Logan Stewart","Boiling Springs Hi (Boiling Springs, SC)","OG","6-3","253",2,"0.7743","Vanderbilt"
1338,"James Gordon","Glenville (Cleveland, OH)","OLB","6-3","210",2,"0.7743","Toledo"
1339,"Clerance France","Carver (Columbus, GA)","OLB","6-2","210",2,"0.7743","Duke"
1340,"Jeremy Langford","John Glenn (Westland, MI)","ATH","6-0","185",2,"0.7734","Michigan State"
1341,"Jordan Leslie","Tomball (Tomball, TX)","WR","6-3","205",2,"0.7734","UTEP"
1342,"Mason Hathaway","Southlake Carroll (Southlake, TX)","OT","6-6","270",2,"0.7734","Colorado State"
1343,"Okoye Houston","Woodmont (Piedmont, SC)","S","6-0","185",2,"0.7734","Buffalo"
1344,"Kenneth Acker","Grant (Portland, OR)","CB","5-11","187",2,"0.7734","SMU"
1345,"David Piland","Southlake Carroll (Southlake, TX)","PRO","6-2","175",2,"0.7734","Houston"
1346,"Eric Simmons","Westlake (Atlanta, GA)","CB","6-0","185",2,"0.7731","Kentucky"
1347,"Tyler Murphy","Wethersfield (Wethersfield, CT)","DUAL","6-2","190",2,"0.7731","Florida"
1348,"Tra Thomas","Anson (Wadesboro, NC)","DT","6-0","285",2,"0.7729","Clemson"
1349,"Grant Hedrick","Central (Independence, OR)","PRO","6-1","180",2,"0.7725","Boise State"
1350,"Josh Robbins","Canyon Del Oro (Tucson, AZ)","S","6-3","185",2,"0.7722","Arizona"
1351,"Sharrod Golightly","Southwest DeKalb (Decatur, GA)","S","5-10","178",2,"0.7722","South Carolina"
1352,"Ben Loth","Crespi (Encino, CA)","OT","6-5","272",2,"0.7722","Iowa State"
1353,"Mike Marboe","Wenatchee (Wenatchee, WA)","OC","6-2","297",2,"0.7722","Idaho"
1354,"Derek Roback","Waverly (Waverly, OH)","ATH","6-3","221",2,"0.7722","Notre Dame"
1355,"Derrick Hopkins","Highland Springs (Highland Springs, VA)","SDE","6-0","275",2,"0.7722","Virginia Tech"
1356,"Adonis Smith","Junipero Serra (Gardena, CA)","RB","5-11","185",2,"0.7722","Northwestern"
1357,"Nolen Smith","Oneonta (Oneonta, AL)","WR","6-3","190",2,"0.7722","UAB"
1358,"Edward Dillihunt","Tulare Union (Tulare, CA)","ATH","5-10","183",2,"0.7722","Fresno State"
1359,"Chris Boyd","Roswell (Roswell, GA)","WR","6-4","195",2,"0.7722","Vanderbilt"
1360,"Allen Howze","Ocean Springs (Pascagoula, MS)","RB","6-1","209",2,"0.7722","Southern Miss"
1361,"Dylan Lusk","Centennial (Peoria, AZ)","OG","6-2","289",2,"0.7722","New Mexico State"
1362,"Pete Bachman","Elder (Cincinnati, OH)","SDE","6-5","262",2,"0.7722","Indiana"
1363,"Stephen Curtis","Sumter (Sumter, SC)","DUAL","-","-",2,"0.7722","Florida Atlantic"
1364,"Gerron Anthony","John Tyler (Tyler, TX)","OG","6-4","315",2,"0.7722","Oklahoma State"
1365,"Bobby Borcky","Lake Highland Prep (Orlando, FL)","ATH","6-2","175",2,"0.7722","Colorado State"
1366,"Matt Perez","Maine South (Park Ridge, IL)","RB","5-11","200",2,"0.7722","Indiana"
1367,"Eric Lawson","Olive Branch (Olive Branch, MS)","OT","6-6","320",2,"0.7722","Mississippi State"
1368,"Jake Smith","Jacksonville Sch (Jacksonville, AL)","OG","6-3","313",2,"0.7722","Louisville"
1369,"Austin Collinsworth","Highlands (Fort Thomas, KY)","WR","6-0","178",2,"0.7722","Notre Dame"
1370,"Trey Johnson","Varina (Richmond, VA)","RB","5-10","172",2,"0.7722","West Virginia"
1371,"Riley Lange","Ponderosa (Parker, CO)","SDE","6-3","245",2,"0.7722","Wyoming"
1372,"Blair Bomber","Lynden (Lynden, WA)","WR","5-9","165",2,"0.7722","Washington State"
1373,"Ian Bobak","Bishop Gorman (Las Vegas, NV)","SDE","6-4","250",2,"0.7722","UNLV"
1374,"Sione Tupouata","Fremont (Sunnyvale, CA)","ATH","6-4","250",2,"0.7722","Utah"
1375,"Frankie Jackson","Capitol Pre-college Academy For Boys (Baton Rouge, LA)","APB","5-9","185",2,"0.7722","Arkansas State"
1376,"Jordan Matthews","Madison Co Sch (Madison, AL)","WR","6-3","193",2,"0.7722","Vanderbilt"
1377,"Andy Gallik","Br Rice (Chicago, IL)","OG","6-3","290",2,"0.7722","Boston College"
1378,"Chase Hammond","Boardman (Youngstown, OH)","WR","6-4","200",2,"0.7722","Wisconsin"
1379,"Mike Perish","Marist (Chicago, IL)","PRO","6-3","208",2,"0.7722","Western Michigan"
1380,"Mitchell Osborne","Southlake Carroll (Southlake, TX)","OLB","6-3","210",2,"0.7722","Tulsa"
1381,"Xavier Brown","Dawson (Pearland, TX)","RB","6-0","197",2,"0.7722","Houston"
1382,"Don Hursey","Woodson H.D. (Washington, DC)","CB","5-10","175",2,"0.7722","Texas Tech"
1383,"J.T. Tartacoff","Montgomery (Skillman, NJ)","ATH","6-0","184",2,"0.7722","Rutgers"
1384,"Sam Holl","Katy (Katy, TX)","S","6-1","190",2,"0.7722","Baylor"
1385,"Chase Hoobler","Orrville (Orrville, OH)","ILB","6-3","225",2,"0.7722","Indiana"
1386,"Max Morgan","Greeley West (Greeley, CO)","S","6-1","215",2,"0.7722","Colorado State"
1387,"Darius Kilgo","Weddington (Matthews, NC)","DT","6-4","285",2,"0.7722","Maryland"
1388,"Ryan Smith","Cordova (Cordova, AL)","S","6-1","200",2,"0.7722","Auburn"
1389,"Isaiah Burse","Modesto Christian (Modesto, CA)","ATH","5-11","173",2,"0.7722","Fresno State"
1390,"Brendan Carozzoni","St Ignatius (Cleveland, OH)","TE","6-4","215",2,"0.7722","Pittsburgh"
1391,"David Lamar","Madison (San Diego, CA)","WR","6-2","170",2,"0.7722","San Diego State"
1392,"Trevor Romaine","Centennial (Corona, CA)","K","6-0","185",2,"0.7722","Oregon State"
1393,"Brad Wing","Parkview Baptist School (Baton Rouge, LA)","K","6-3","175",2,"0.7722","LSU"
1394,"Kyle Slavin","Chatfield (Littleton, CO)","TE","6-5","230",2,"0.7722","Colorado"
1395,"Jake Geary","Cedar Ridge (Hillsborough, NC)","OLB","6-3","225",2,"0.7722","East Carolina"
1396,"Kris Catlin","Madison (San Antonio, TX)","ILB","6-1","215",2,"0.7715","Oklahoma State"
1397,"Martin Jenkins","Roswell (Roswell, GA)","CB","5-10","170",2,"0.7714","Clemson"
1398,"Jerome Davis","Buford (Buford, GA)","DT","6-2","255",2,"0.7713","Kent State"
1399,"Taani Fisilau","Cottonwood (Salt Lake City, UT)","OG","6-2","303",2,"0.7713","Utah State"
1400,"Shawn Afryl","Niles West (Skokie, IL)","OG","6-3","301",2,"0.7713","Illinois"
1401,"Quinterrius Eatmon","Vigor (Mobile, AL)","OT","6-6","320",2,"0.7713","USF"
1402,"Jared Barnett","Garland (Garland, TX)","DUAL","6-0","192",2,"0.7713","Iowa State"
1403,"Kevin Spain","Paradise Valley (Phoenix, AZ)","DUAL","6-3","190",2,"0.7713","Hawaii"
1404,"Prince-Tyson Gulley","Garfield (Akron, OH)","APB","5-9","175",2,"0.7711","Syracuse"
1405,"Andre Monroe","St. John's College HS (Washington, DC)","DT","6-0","287",2,"0.7711","Maryland"
1406,"Jordan Black","Alta (Sandy, UT)","OT","6-7","245",2,"0.7711","Brigham Young"
1407,"Austin Lunsford","Garrison (Garrison, TX)","OG","6-3","295",2,"0.7711","Houston"
1408,"Jorian Hudson","Roger Bacon (Cincinnati, OH)","S","6-3","175",2,"0.7711","Cincinnati"
1409,"Teven Eatmon","Wynford (Bucyrus, OH)","TE","6-7","280",2,"0.7711","Kentucky"
1410,"Sonny Puletasi","Lawton (Lawton, OK)","WDE","6-3","220",2,"0.7711","Wyoming"
1411,"Drew Gentry","North Florida Christian (Tallahassee, FL)","OT","6-6","284",2,"0.7711","East Carolina"
1412,"Tyler Robinson","Alcoa (Alcoa, TN)","TE","6-4","250",2,"0.7711","Kentucky"
1413,"Jeffery Brown","Evanston Township (Evanston, IL)","DT","6-3","275",2,"0.7711","Miami"
1414,"Wendell Beckwith","Clinton (Clinton, LA)","SDE","6-4","210",2,"0.7711","Tulane"
1415,"Jordan Afo","Cottonwood (Salt Lake City, UT)","DT","6-4","300",2,"0.7711","Brigham Young"
1416,"Tyler Brause","Wynford (Bucyrus, OH)","ATH","6-4","220",2,"0.7701","Kentucky"
1417,"Maxx Forde","Woodinville (Woodinville, WA)","SDE","6-4","245",2,"0.7701","Idaho"
1418,"Orne Bey","Gateway (Monroeville, PA)","RB","5-8","170",2,"0.7701","Miami (OH)"
1419,"Eric Niederberger","Nevada Union (Grass Valley, CA)","OLB","6-1","205",2,"0.7701","Colorado State"
1420,"Taurean Nixon","Southern University Lab School (Baton Rouge, LA)","S","6-1","190",2,"0.7701","Memphis"
1421,"Geremy Davis","Norcross (Norcross, GA)","WR","6-2","205",2,"0.7701","Connecticut"
1422,"Cameron DeJean","St. Thomas More (Lafayette, LA)","S","6-3","200",2,"0.7701","Tulane"
1423,"Jerome Smith","Pencader Charter (New Castle, DE)","RB","5-11","220",2,"0.7701","Syracuse"
1424,"Quintin Cooper","Northmont (Clayton, OH)","CB","5-9","175",2,"0.7701","Ball State"
1425,"Charles Favors","Dr. Phillips (Orlando, FL)","ILB","6-1","230",2,"0.7701","Colorado State"
1426,"Randy Knust","The Woodlands (The Woodlands, TX)","WR","6-2","200",2,"0.7701","Arizona State"
1427,"Joshua Gavert","Mayfair (Bellflower, CA)","ILB","6-2","190",2,"0.7701","San Diego State"
1428,"Joe Johnson","New Smyrna Beach (New Smyrna Beach, FL)","CB","5-11","173",2,"0.7701","Marshall"
1429,"DeMarco Nelson","Glenpool (Glenpool, OK)","RB","6-0","190",2,"0.7701","Tulsa"
1430,"Jawaun Wynn","Piscataway Twp (Piscataway, NJ)","WR","6-3","185",2,"0.7701","Rutgers"
1431,"Jordan Thomas","Redlands (Redlands, CA)","OLB","6-1","240",2,"0.7701","San Diego State"
1432,"Courtney Avery","Lexington (Mansfield, OH)","CB","5-10","165",2,"0.7701","Michigan"
1433,"Gareef Glashen","Miami Carol City (Opa Locka, FL)","CB","5-10","167",2,"0.7701","Rutgers"
1434,"Zac Epping","Tremper (Kenosha, WI)","OC","6-2","274",2,"0.7701","Minnesota"
1435,"Bradley Miller","Sealy (Sealy, TX)","TE","6-5","220",2,"0.7701","New Mexico"
1436,"Taylor Mack","Lovett School (Atlanta, GA)","CB","5-10","170",2,"0.7701","Connecticut"
1437,"Kyle Davis","Reagan (San Antonio, TX)","S","6-0","195",2,"0.7701","Tulane"
1438,"K'Waun Williams","St Joseph Regional (Montvale, NJ)","CB","5-9","178",2,"0.7701","Pittsburgh"
1439,"C.J. Bryant","Gahanna Lincoln (Columbus, OH)","CB","6-0","175",2,"0.7701","Northwestern"
1440,"Bryan Douglas","Narbonne (Harbor City, CA)","CB","5-10","165",2,"0.7701","Boise State"
1441,"Matt Ritchey","Big Spring (Big Spring, TX)","TE","6-3","205",2,"0.7701","Baylor"
1442,"Josh Allen","Cedar Hill (Chatfield, TX)","OC","6-2","256",2,"0.7700","Louisiana-Monroe"
1443,"Cade Foster","Southlake Carroll (Southlake, TX)","K","6-1","216",2,"0.7698","Alabama"
1444,"Pierce Richardson","Crespi (Encino, CA)","TE","9-6","218",2,"0.7692","Iowa State"
1445,"Adam Muema","Charter Oak (Covina, CA)","RB","5-10","202",2,"0.7692","San Diego State"
1446,"Kofi Hughes","Cathedral (Indianapolis, IN)","ATH","6-2","200",2,"0.7690","Indiana"
1447,"Marcus Umu","St Louis School (Honolulu, HI)","S","6-0","192",2,"0.7690","Hawaii"
1448,"Michael Dennis","Carey (Carey, OH)","OT","6-7","260",2,"0.7690","Michigan State"
1449,"Tyler Evans","Waverly (Waverly, NE)","ATH","6-2","180",2,"0.7690","Nebraska"
1450,"Kristoff Williams","Deer Valley (Antioch, CA)","ATH","6-3","190",2,"0.7690","Washington State"
1451,"Kevin Pope","Mount Enterprise (Mount Enterprise, TX)","RB","5-10","225",2,"0.7690","SMU"
1452,"Josh Ford","Coolidge (Washington, DC)","WR","6-3","195",2,"0.7690","New Mexico"
1453,"Bakari Trotter","Horn Lake (Horn Lake, MS)","WR","6-4","185",2,"0.7690","Memphis"
1454,"Raheim Alford","Warren (Warren, AR)","WR","5-10","185",2,"0.7690","Arkansas State"
1455,"Dwayne Mitchell","Edna Karr (New Orleans, LA)","OLB","6-2","220",2,"0.7690","Minnesota"
1456,"Kelvin Cain","Buchanan (Clovis, CA)","OLB","6-4","210",2,"0.7690","Miami"
1457,"Jack Denton","Zionsville (Zionsville, IN)","ILB","6-2","235",2,"0.7690","Indiana"
1458,"Jarrett Davis","Sandy Creek (Tyrone, GA)","WR","5-10","164",2,"0.7690","Louisville"
1459,"Joe McNamara","Cypress Bay (Fort Lauderdale, FL)","OG","6-2","275",2,"0.7690","Wisconsin"
1460,"Brandon Jensen","Ankeny (Ankeny, IA)","WDE","6-4","267",2,"0.7690","Iowa State"
1461,"Drew Phillips","Boaz Sch (Boaz, AL)","RB","6-0","185",2,"0.7690","Brigham Young"
1462,"Toby Ball","Wylie (Wylie, TX)","ILB","5-11","234",2,"0.7690","New Mexico"
1463,"Matt Zakrzewski","St Francis (Traverse City, MI)","OLB","6-2","220",2,"0.7690","Indiana"
1464,"Taylor Hudson","Mauldin (Greenville, SC)","OT","6-5","290",2,"0.7690","East Carolina"
1465,"Cadarious Sanders","Troup County (Lagrange, GA)","CB","5-11","181",2,"0.7682","South Carolina"
1466,"Marlandez Harris","Sacred Heart Griffin (Springfield, IL)","OG","6-4","225",2,"0.7681","Indiana"
1467,"Kedrick Rhodes","Trinity Catholic (Ocala, FL)","RB","5-10","175",2,"0.7681","FIU"
1468,"Frank Boenzi","Geneva Community (Geneva, IL)","DT","6-3","305",2,"0.7681","Northern Illinois"
1469,"Ben Emert","West Forsyth (Cumming, GA)","RB","6-1","225",2,"0.7681","Wake Forest"
1470,"David Delsoin","Sheridan Hills Christian School (Hollywood, FL)","OT","6-6","256",2,"0.7681","FIU"
1471,"Kenarious Gates","Greenville (Greenville, GA)","OG","6-5","300",2,"0.7681","Georgia"
